txn_id,txn_datetime,month,user_id,merchant_id,merchant_name,category,payment_method,amount_usd,cashback_usd,status
4210,2025-05-14 19:13:00,2025-05,237,13,Merchant_13,Pharmacy,wallet_balance,13.12,0.13,success
3970,2025-05-14 19:28:00,2025-05,70,21,Merchant_21,Grocery,wallet_balance,4.17,0.04,success
4116,2025-05-14 19:46:00,2025-05,184,3,Merchant_03,Retail,wallet_balance,9.07,0.09,success
4859,2025-05-14 20:34:00,2025-05,721,3,Merchant_03,Retail,wallet_balance,52.89,0.53,success
4398,2025-05-14 20:40:00,2025-05,375,16,Merchant_16,Grocery,wallet_balance,4.91,0.2,success
3960,2025-05-14 20:41:00,2025-05,65,14,Merchant_14,Retail,wallet_balance,11.38,0.11,success
4888,2025-05-14 21:12:00,2025-05,737,21,Merchant_21,Grocery,bank_transfer,11.22,0.11,success
4517,2025-05-14 21:26:00,2025-05,475,25,Merchant_25,Rides,debit_card,3.11,0.03,success
4031,2025-05-14 21:38:00,2025-05,129,1,Merchant_01,Pharmacy,debit_card,2.55,0.03,success
4875,2025-05-14 21:41:00,2025-05,730,9,Merchant_09,FastFood,wallet_balance,11.03,0.44,success
4826,2025-05-14 23:03:00,2025-05,702,13,Merchant_13,Pharmacy,wallet_balance,7.4,0.07,success
4511,2025-05-14 23:18:00,2025-05,470,14,Merchant_14,Retail,credit_card,38.73,0.39,success
4754,2025-05-14 23:36:00,2025-05,650,6,Merchant_06,FastFood,wallet_balance,3.45,0.03,success
4228,2025-05-15 03:37:00,2025-05,256,5,Merchant_05,Grocery,debit_card,10.37,0.1,success
4105,2025-05-15 05:26:00,2025-05,165,8,Merchant_08,Grocery,wallet_balance,16.06,0.16,success
4317,2025-05-15 05:27:00,2025-05,320,23,Merchant_23,Retail,bank_transfer,17.94,0.18,success
4515,2025-05-15 07:19:00,2025-05,472,8,Merchant_08,Grocery,wallet_balance,15.61,0.62,success
4835,2025-05-15 07:29:00,2025-05,703,1,Merchant_01,Pharmacy,wallet_balance,9.91,0.1,success
4599,2025-05-15 08:33:00,2025-05,536,23,Merchant_23,Retail,wallet_balance,52.42,0.52,failed
4504,2025-05-15 09:32:00,2025-05,469,15,Merchant_15,Grocery,wallet_balance,8.16,0.08,success
4606,2025-05-15 10:48:00,2025-05,540,8,Merchant_08,Grocery,wallet_balance,3.18,0.03,success
4205,2025-05-15 11:46:00,2025-05,237,4,Merchant_04,Pharmacy,debit_card,3.88,0.04,success
4658,2025-05-15 12:10:00,2025-05,566,3,Merchant_03,Retail,debit_card,20.36,0.2,success
3995,2025-05-15 12:27:00,2025-05,98,19,Merchant_19,Grocery,wallet_balance,16.18,0.16,success
4020,2025-05-15 14:14:00,2025-05,115,24,Merchant_24,Grocery,wallet_balance,11.14,0.11,success
3929,2025-05-15 15:58:00,2025-05,38,22,Merchant_22,Pharmacy,wallet_balance,14.19,0.14,success
4086,2025-05-15 16:17:00,2025-05,153,6,Merchant_06,FastFood,credit_card,1.28,0.05,success
3909,2025-05-15 16:29:00,2025-05,24,4,Merchant_04,Pharmacy,debit_card,9.26,0.09,success
4549,2025-05-15 17:33:00,2025-05,491,17,Merchant_17,FastFood,wallet_balance,3.29,0.03,success
4829,2025-05-15 21:13:00,2025-05,703,12,Merchant_12,Rides,debit_card,2.51,0.03,success
4065,2025-05-15 21:24:00,2025-05,149,23,Merchant_23,Retail,credit_card,43.52,0.44,success
4095,2025-05-15 21:35:00,2025-05,162,3,Merchant_03,Retail,wallet_balance,16.48,0.16,success
4695,2025-05-15 21:57:00,2025-05,605,3,Merchant_03,Retail,wallet_balance,22.58,0.23,success
4298,2025-05-15 22:01:00,2025-05,306,5,Merchant_05,Grocery,debit_card,7.43,0.07,success
4911,2025-05-15 23:21:00,2025-05,761,9,Merchant_09,FastFood,wallet_balance,4.51,0.05,failed
4060,2025-05-16 00:36:00,2025-05,148,19,Merchant_19,Grocery,wallet_balance,20.75,0.21,success
4474,2025-05-16 01:10:00,2025-05,453,8,Merchant_08,Grocery,debit_card,11.92,0.12,success
4008,2025-05-16 01:11:00,2025-05,106,10,Merchant_10,Grocery,bank_transfer,2.41,0.02,success
4943,2025-05-16 02:12:00,2025-05,779,9,Merchant_09,FastFood,credit_card,10.76,0.11,success
4240,2025-05-16 02:37:00,2025-05,260,11,Merchant_11,Rides,credit_card,3.87,0.04,success
4102,2025-05-16 06:45:00,2025-05,165,23,Merchant_23,Retail,debit_card,4.67,0.05,success
4674,2025-05-16 06:59:00,2025-05,587,23,Merchant_23,Retail,debit_card,19.67,0.2,success
4776,2025-05-16 07:38:00,2025-05,665,25,Merchant_25,Rides,credit_card,0.75,0.01,success
3988,2025-05-16 07:45:00,2025-05,95,5,Merchant_05,Grocery,wallet_balance,18.8,0.75,success
4382,2025-05-16 08:01:00,2025-05,371,20,Merchant_20,Rides,debit_card,1.83,0.02,success
4477,2025-05-16 08:04:00,2025-05,455,2,Merchant_02,Grocery,wallet_balance,6.56,0.07,success
4163,2025-05-16 08:57:00,2025-05,212,9,Merchant_09,FastFood,wallet_balance,9.89,0.1,success
4938,2025-05-16 09:53:00,2025-05,776,21,Merchant_21,Grocery,bank_transfer,6.78,0.07,success
4937,2025-05-16 10:32:00,2025-05,774,5,Merchant_05,Grocery,debit_card,10.54,0.11,success
4924,2025-05-16 11:50:00,2025-05,769,7,Merchant_07,Rides,bank_transfer,2.99,0.03,success
4485,2025-05-16 15:40:00,2025-05,461,6,Merchant_06,FastFood,debit_card,13.88,0.14,success
4337,2025-05-16 16:15:00,2025-05,346,16,Merchant_16,Grocery,wallet_balance,16.5,0.16,success
4641,2025-05-16 17:16:00,2025-05,558,15,Merchant_15,Grocery,wallet_balance,25.68,0.26,success
4419,2025-05-16 17:22:00,2025-05,393,5,Merchant_05,Grocery,debit_card,9.22,0.09,success
4230,2025-05-16 17:25:00,2025-05,256,25,Merchant_25,Rides,wallet_balance,3.79,0.04,success
4141,2025-05-16 18:00:00,2025-05,196,10,Merchant_10,Grocery,debit_card,18.48,0.18,success
4915,2025-05-16 18:40:00,2025-05,761,6,Merchant_06,FastFood,debit_card,1.57,0.06,success
4880,2025-05-16 18:42:00,2025-05,735,3,Merchant_03,Retail,debit_card,27.5,0.28,success
4834,2025-05-16 19:21:00,2025-05,703,20,Merchant_20,Rides,bank_transfer,4.09,0.04,reversed
4412,2025-05-16 20:04:00,2025-05,385,6,Merchant_06,FastFood,wallet_balance,6.0,0.06,success
4393,2025-05-16 20:28:00,2025-05,374,1,Merchant_01,Pharmacy,credit_card,5.77,0.06,success
4302,2025-05-16 21:43:00,2025-05,311,1,Merchant_01,Pharmacy,wallet_balance,2.86,0.03,success
4782,2025-05-16 22:01:00,2025-05,671,9,Merchant_09,FastFood,bank_transfer,12.64,0.13,success
4363,2025-05-16 23:00:00,2025-05,361,22,Merchant_22,Pharmacy,debit_card,4.19,0.04,success
4172,2025-05-16 23:13:00,2025-05,217,13,Merchant_13,Pharmacy,credit_card,4.32,0.04,success
4518,2025-05-16 23:13:00,2025-05,475,17,Merchant_17,FastFood,wallet_balance,1.3,0.01,success
4864,2025-05-16 23:35:00,2025-05,723,6,Merchant_06,FastFood,debit_card,14.73,0.59,success
4791,2025-05-17 00:07:00,2025-05,676,23,Merchant_23,Retail,bank_transfer,38.08,0.38,success
4719,2025-05-17 00:14:00,2025-05,624,20,Merchant_20,Rides,wallet_balance,2.85,0.03,success
4156,2025-05-17 00:25:00,2025-05,205,24,Merchant_24,Grocery,wallet_balance,5.11,0.05,success
4064,2025-05-17 00:30:00,2025-05,149,13,Merchant_13,Pharmacy,bank_transfer,9.47,0.09,reversed
4461,2025-05-17 01:03:00,2025-05,448,25,Merchant_25,Rides,wallet_balance,2.7,0.03,success
4366,2025-05-17 01:33:00,2025-05,362,2,Merchant_02,Grocery,credit_card,8.54,0.09,success
4165,2025-05-17 02:05:00,2025-05,215,15,Merchant_15,Grocery,wallet_balance,14.65,0.15,success
4460,2025-05-17 02:39:00,2025-05,448,22,Merchant_22,Pharmacy,wallet_balance,10.31,0.1,success
4349,2025-05-17 05:22:00,2025-05,352,5,Merchant_05,Grocery,wallet_balance,7.72,0.08,success
4525,2025-05-17 05:37:00,2025-05,479,7,Merchant_07,Rides,wallet_balance,5.13,0.05,success
4084,2025-05-17 06:25:00,2025-05,153,10,Merchant_10,Grocery,wallet_balance,14.52,0.15,success
4151,2025-05-17 07:26:00,2025-05,203,8,Merchant_08,Grocery,credit_card,10.09,0.1,success
4581,2025-05-17 07:40:00,2025-05,522,25,Merchant_25,Rides,credit_card,3.38,0.03,success
4138,2025-05-17 09:40:00,2025-05,196,9,Merchant_09,FastFood,debit_card,14.41,0.14,success
4952,2025-05-17 10:18:00,2025-05,785,22,Merchant_22,Pharmacy,wallet_balance,3.56,0.04,success
4356,2025-05-17 10:44:00,2025-05,353,14,Merchant_14,Retail,credit_card,31.97,0.32,success
4002,2025-05-17 11:30:00,2025-05,104,17,Merchant_17,FastFood,credit_card,9.3,0.09,failed
4663,2025-05-17 12:41:00,2025-05,569,11,Merchant_11,Rides,credit_card,0.75,0.01,success
4845,2025-05-17 13:14:00,2025-05,709,23,Merchant_23,Retail,credit_card,15.83,0.16,success
4471,2025-05-17 13:37:00,2025-05,453,10,Merchant_10,Grocery,wallet_balance,4.82,0.05,success
4746,2025-05-17 14:12:00,2025-05,648,25,Merchant_25,Rides,wallet_balance,4.89,0.05,success
4018,2025-05-17 14:38:00,2025-05,112,12,Merchant_12,Rides,bank_transfer,3.99,0.04,success
4122,2025-05-17 15:18:00,2025-05,187,1,Merchant_01,Pharmacy,wallet_balance,14.9,0.15,success
4778,2025-05-17 16:04:00,2025-05,665,23,Merchant_23,Retail,debit_card,20.28,0.2,success
4127,2025-05-17 16:55:00,2025-05,188,24,Merchant_24,Grocery,wallet_balance,8.33,0.08,success
4523,2025-05-17 17:47:00,2025-05,477,10,Merchant_10,Grocery,wallet_balance,9.39,0.09,success
4288,2025-05-17 18:19:00,2025-05,302,17,Merchant_17,FastFood,debit_card,2.85,0.03,success
4353,2025-05-17 20:16:00,2025-05,353,19,Merchant_19,Grocery,wallet_balance,2.78,0.11,success
3956,2025-05-17 20:45:00,2025-05,65,5,Merchant_05,Grocery,wallet_balance,3.14,0.03,success
4912,2025-05-17 21:39:00,2025-05,761,9,Merchant_09,FastFood,wallet_balance,7.79,0.08,success
4501,2025-05-17 22:07:00,2025-05,467,3,Merchant_03,Retail,debit_card,2.3,0.02,success
4219,2025-05-17 22:31:00,2025-05,247,25,Merchant_25,Rides,credit_card,6.88,0.07,success
4106,2025-05-17 22:45:00,2025-05,168,24,Merchant_24,Grocery,wallet_balance,22.72,0.23,success
3915,2025-05-18 01:18:00,2025-05,29,8,Merchant_08,Grocery,bank_transfer,4.14,0.04,success
4278,2025-05-18 02:36:00,2025-05,298,3,Merchant_03,Retail,bank_transfer,52.39,0.52,success
4502,2025-05-18 02:58:00,2025-05,469,11,Merchant_11,Rides,debit_card,5.39,0.05,success
4194,2025-05-18 03:02:00,2025-05,231,19,Merchant_19,Grocery,bank_transfer,24.61,0.98,success
4473,2025-05-18 03:13:00,2025-05,453,25,Merchant_25,Rides,wallet_balance,5.65,0.06,success
4015,2025-05-18 06:31:00,2025-05,108,5,Merchant_05,Grocery,credit_card,3.56,0.04,success
4443,2025-05-18 06:54:00,2025-05,437,17,Merchant_17,FastFood,bank_transfer,2.96,0.03,success
4713,2025-05-18 09:15:00,2025-05,621,17,Merchant_17,FastFood,wallet_balance,3.73,0.15,success
4155,2025-05-18 09:40:00,2025-05,205,1,Merchant_01,Pharmacy,debit_card,19.44,0.19,success
4134,2025-05-18 10:01:00,2025-05,195,3,Merchant_03,Retail,debit_card,19.54,0.2,success
4370,2025-05-18 10:03:00,2025-05,364,8,Merchant_08,Grocery,wallet_balance,10.52,0.42,success
3985,2025-05-18 10:37:00,2025-05,87,18,Merchant_18,Rides,debit_card,6.65,0.07,success
4559,2025-05-18 11:13:00,2025-05,496,11,Merchant_11,Rides,debit_card,9.73,0.1,success
4933,2025-05-18 15:13:00,2025-05,773,3,Merchant_03,Retail,debit_card,50.33,0.5,success
4798,2025-05-18 15:29:00,2025-05,687,24,Merchant_24,Grocery,wallet_balance,10.15,0.1,success
4373,2025-05-18 15:49:00,2025-05,366,9,Merchant_09,FastFood,bank_transfer,7.61,0.08,success
4891,2025-05-18 16:24:00,2025-05,744,6,Merchant_06,FastFood,wallet_balance,4.56,0.05,success
4867,2025-05-18 17:16:00,2025-05,727,24,Merchant_24,Grocery,credit_card,5.72,0.06,success
4347,2025-05-18 17:24:00,2025-05,351,16,Merchant_16,Grocery,wallet_balance,5.29,0.05,success
4005,2025-05-18 20:35:00,2025-05,105,18,Merchant_18,Rides,credit_card,1.38,0.01,success
4625,2025-05-18 20:43:00,2025-05,550,7,Merchant_07,Rides,wallet_balance,4.85,0.05,success
4712,2025-05-18 21:45:00,2025-05,620,11,Merchant_11,Rides,wallet_balance,1.37,0.01,success
4630,2025-05-18 21:53:00,2025-05,552,6,Merchant_06,FastFood,wallet_balance,15.74,0.16,success
4480,2025-05-18 23:06:00,2025-05,458,3,Merchant_03,Retail,wallet_balance,46.09,0.46,success
3897,2025-05-18 23:17:00,2025-05,9,15,Merchant_15,Grocery,wallet_balance,30.02,0.3,success
4130,2025-05-19 00:53:00,2025-05,189,10,Merchant_10,Grocery,debit_card,6.6,0.07,success
4676,2025-05-19 01:19:00,2025-05,592,12,Merchant_12,Rides,wallet_balance,2.58,0.03,success
4533,2025-05-19 01:23:00,2025-05,480,19,Merchant_19,Grocery,debit_card,6.85,0.27,success
4898,2025-05-19 02:31:00,2025-05,757,3,Merchant_03,Retail,wallet_balance,35.96,0.36,success
3955,2025-05-19 02:46:00,2025-05,61,13,Merchant_13,Pharmacy,wallet_balance,8.41,0.08,success
4666,2025-05-19 03:07:00,2025-05,569,6,Merchant_06,FastFood,debit_card,5.07,0.05,success
4451,2025-05-19 03:10:00,2025-05,441,8,Merchant_08,Grocery,wallet_balance,11.27,0.11,success
4113,2025-05-19 03:25:00,2025-05,181,8,Merchant_08,Grocery,credit_card,3.48,0.03,success
4416,2025-05-19 03:50:00,2025-05,390,8,Merchant_08,Grocery,debit_card,8.34,0.08,success
4921,2025-05-19 03:59:00,2025-05,765,2,Merchant_02,Grocery,debit_card,8.03,0.08,success
4706,2025-05-19 04:03:00,2025-05,618,12,Merchant_12,Rides,debit_card,4.32,0.04,success
4699,2025-05-19 05:12:00,2025-05,606,6,Merchant_06,FastFood,wallet_balance,2.85,0.03,success
4730,2025-05-19 05:27:00,2025-05,637,5,Merchant_05,Grocery,wallet_balance,11.4,0.46,success
4346,2025-05-19 05:43:00,2025-05,350,5,Merchant_05,Grocery,wallet_balance,57.39,2.3,success
4213,2025-05-19 06:46:00,2025-05,239,1,Merchant_01,Pharmacy,wallet_balance,26.32,0.26,success
4055,2025-05-19 07:19:00,2025-05,148,16,Merchant_16,Grocery,credit_card,5.45,0.05,success
4249,2025-05-19 07:21:00,2025-05,275,13,Merchant_13,Pharmacy,debit_card,18.44,0.18,success
3953,2025-05-19 08:00:00,2025-05,61,21,Merchant_21,Grocery,wallet_balance,4.89,0.05,success
4642,2025-05-19 08:48:00,2025-05,558,11,Merchant_11,Rides,debit_card,9.79,0.1,success
4613,2025-05-19 09:19:00,2025-05,546,1,Merchant_01,Pharmacy,debit_card,7.9,0.08,success
4715,2025-05-19 09:32:00,2025-05,623,9,Merchant_09,FastFood,credit_card,5.58,0.06,success
4252,2025-05-19 10:39:00,2025-05,275,6,Merchant_06,FastFood,bank_transfer,2.87,0.03,success
3972,2025-05-19 10:51:00,2025-05,77,8,Merchant_08,Grocery,debit_card,26.02,0.26,success
3971,2025-05-19 11:01:00,2025-05,77,8,Merchant_08,Grocery,debit_card,4.32,0.04,success
4351,2025-05-19 11:24:00,2025-05,353,11,Merchant_11,Rides,credit_card,2.13,0.02,success
3964,2025-05-19 11:26:00,2025-05,66,24,Merchant_24,Grocery,wallet_balance,10.16,0.1,success
4186,2025-05-19 11:38:00,2025-05,230,14,Merchant_14,Retail,wallet_balance,45.53,0.46,success
4934,2025-05-19 12:16:00,2025-05,773,24,Merchant_24,Grocery,wallet_balance,14.9,0.15,success
4364,2025-05-19 12:30:00,2025-05,361,20,Merchant_20,Rides,wallet_balance,1.25,0.01,success
4316,2025-05-19 14:38:00,2025-05,320,3,Merchant_03,Retail,credit_card,6.06,0.06,success
4144,2025-05-19 14:59:00,2025-05,197,24,Merchant_24,Grocery,debit_card,11.02,0.11,success
4965,2025-05-19 15:00:00,2025-05,792,8,Merchant_08,Grocery,wallet_balance,2.75,0.03,success
4216,2025-05-19 15:14:00,2025-05,245,6,Merchant_06,FastFood,wallet_balance,17.56,0.7,success
3943,2025-05-19 16:00:00,2025-05,46,25,Merchant_25,Rides,wallet_balance,1.7,0.02,success
4014,2025-05-19 16:46:00,2025-05,108,18,Merchant_18,Rides,debit_card,7.11,0.07,success
4404,2025-05-19 16:57:00,2025-05,378,10,Merchant_10,Grocery,credit_card,13.79,0.14,success
4059,2025-05-19 16:59:00,2025-05,148,19,Merchant_19,Grocery,wallet_balance,20.36,0.2,success
4030,2025-05-19 18:03:00,2025-05,128,4,Merchant_04,Pharmacy,credit_card,11.83,0.12,success
4704,2025-05-19 18:04:00,2025-05,618,11,Merchant_11,Rides,wallet_balance,2.7,0.03,success
4147,2025-05-19 18:11:00,2025-05,197,14,Merchant_14,Retail,debit_card,4.5,0.04,success
4748,2025-05-19 18:11:00,2025-05,648,3,Merchant_03,Retail,credit_card,33.87,0.34,success
4919,2025-05-19 19:04:00,2025-05,765,12,Merchant_12,Rides,wallet_balance,0.75,0.01,success
4025,2025-05-19 19:06:00,2025-05,127,1,Merchant_01,Pharmacy,wallet_balance,37.53,0.38,success
4109,2025-05-19 19:51:00,2025-05,168,19,Merchant_19,Grocery,bank_transfer,21.1,0.84,success
4513,2025-05-19 21:13:00,2025-05,472,19,Merchant_19,Grocery,credit_card,6.09,0.06,success
4639,2025-05-19 21:25:00,2025-05,556,22,Merchant_22,Pharmacy,wallet_balance,3.82,0.04,success
4268,2025-05-19 21:55:00,2025-05,286,13,Merchant_13,Pharmacy,wallet_balance,22.81,0.23,success
4466,2025-05-19 22:18:00,2025-05,450,4,Merchant_04,Pharmacy,debit_card,7.3,0.07,success
4689,2025-05-19 22:47:00,2025-05,599,1,Merchant_01,Pharmacy,debit_card,0.75,0.01,success
3982,2025-05-19 23:55:00,2025-05,86,3,Merchant_03,Retail,debit_card,35.05,0.35,success
3937,2025-05-20 00:25:00,2025-05,41,2,Merchant_02,Grocery,wallet_balance,6.99,0.07,success
4602,2025-05-20 00:32:00,2025-05,538,22,Merchant_22,Pharmacy,credit_card,10.38,0.1,success
4052,2025-05-20 00:40:00,2025-05,145,3,Merchant_03,Retail,wallet_balance,7.63,0.08,success
4431,2025-05-20 00:46:00,2025-05,405,16,Merchant_16,Grocery,wallet_balance,3.4,0.03,success
4450,2025-05-20 02:07:00,2025-05,441,21,Merchant_21,Grocery,wallet_balance,1.6,0.02,success
4969,2025-05-20 03:22:00,2025-05,800,3,Merchant_03,Retail,wallet_balance,9.02,0.09,success
4836,2025-05-20 03:25:00,2025-05,703,25,Merchant_25,Rides,debit_card,4.7,0.05,success
4192,2025-05-20 03:46:00,2025-05,231,17,Merchant_17,FastFood,wallet_balance,7.3,0.07,success
4227,2025-05-20 04:53:00,2025-05,256,14,Merchant_14,Retail,wallet_balance,27.69,0.28,failed
4406,2025-05-20 05:08:00,2025-05,380,3,Merchant_03,Retail,credit_card,9.62,0.1,success
4405,2025-05-20 05:48:00,2025-05,380,23,Merchant_23,Retail,credit_card,24.67,0.25,success
4617,2025-05-20 06:24:00,2025-05,548,22,Merchant_22,Pharmacy,debit_card,34.64,0.35,success
4677,2025-05-20 06:32:00,2025-05,592,10,Merchant_10,Grocery,debit_card,5.25,0.05,success
3911,2025-05-20 06:55:00,2025-05,25,6,Merchant_06,FastFood,wallet_balance,6.91,0.07,success
4446,2025-05-20 07:08:00,2025-05,438,23,Merchant_23,Retail,wallet_balance,55.4,0.55,success
4425,2025-05-20 07:37:00,2025-05,396,24,Merchant_24,Grocery,wallet_balance,7.19,0.07,success
4812,2025-05-20 08:25:00,2025-05,694,14,Merchant_14,Retail,credit_card,22.58,0.23,success
4914,2025-05-20 09:07:00,2025-05,761,21,Merchant_21,Grocery,bank_transfer,9.56,0.1,success
4243,2025-05-20 09:33:00,2025-05,265,11,Merchant_11,Rides,debit_card,1.6,0.02,success
4153,2025-05-20 09:57:00,2025-05,203,24,Merchant_24,Grocery,debit_card,19.99,0.2,success
4820,2025-05-20 10:22:00,2025-05,699,8,Merchant_08,Grocery,wallet_balance,5.71,0.06,failed
4609,2025-05-20 10:42:00,2025-05,541,13,Merchant_13,Pharmacy,wallet_balance,59.83,0.6,success
4839,2025-05-20 10:55:00,2025-05,705,20,Merchant_20,Rides,wallet_balance,4.84,0.05,success
4587,2025-05-20 11:42:00,2025-05,524,16,Merchant_16,Grocery,wallet_balance,20.75,0.83,success
4054,2025-05-20 12:14:00,2025-05,145,23,Merchant_23,Retail,wallet_balance,11.14,0.11,success
4209,2025-05-20 12:43:00,2025-05,237,24,Merchant_24,Grocery,debit_card,7.13,0.07,failed
4101,2025-05-20 12:53:00,2025-05,165,9,Merchant_09,FastFood,credit_card,3.87,0.04,success
4309,2025-05-20 12:55:00,2025-05,317,7,Merchant_07,Rides,credit_card,1.15,0.01,success
4447,2025-05-20 12:56:00,2025-05,438,12,Merchant_12,Rides,debit_card,1.71,0.02,success
4090,2025-05-20 13:09:00,2025-05,155,25,Merchant_25,Rides,credit_card,0.75,0.01,success
4214,2025-05-20 13:20:00,2025-05,245,2,Merchant_02,Grocery,debit_card,13.37,0.53,success
4484,2025-05-20 14:40:00,2025-05,461,22,Merchant_22,Pharmacy,debit_card,9.75,0.1,success
4708,2025-05-20 14:40:00,2025-05,618,8,Merchant_08,Grocery,credit_card,10.06,0.4,success
4532,2025-05-20 14:59:00,2025-05,480,8,Merchant_08,Grocery,wallet_balance,5.51,0.06,success
3903,2025-05-20 15:09:00,2025-05,22,14,Merchant_14,Retail,debit_card,18.37,0.18,failed
4576,2025-05-20 15:50:00,2025-05,515,13,Merchant_13,Pharmacy,debit_card,10.44,0.1,success
4081,2025-05-20 17:07:00,2025-05,153,22,Merchant_22,Pharmacy,wallet_balance,26.9,0.27,success
4276,2025-05-20 17:44:00,2025-05,298,6,Merchant_06,FastFood,credit_card,1.09,0.01,success
4960,2025-05-20 17:46:00,2025-05,789,24,Merchant_24,Grocery,wallet_balance,17.69,0.18,success
4310,2025-05-20 18:08:00,2025-05,317,4,Merchant_04,Pharmacy,credit_card,5.42,0.05,success
3986,2025-05-20 19:45:00,2025-05,87,4,Merchant_04,Pharmacy,credit_card,24.26,0.24,success
3916,2025-05-20 19:59:00,2025-05,29,24,Merchant_24,Grocery,debit_card,11.96,0.12,success
4951,2025-05-20 20:15:00,2025-05,785,13,Merchant_13,Pharmacy,wallet_balance,24.58,0.25,success
4126,2025-05-20 20:30:00,2025-05,188,16,Merchant_16,Grocery,debit_card,2.77,0.03,success
4686,2025-05-20 20:52:00,2025-05,598,25,Merchant_25,Rides,debit_card,7.92,0.08,success
4818,2025-05-20 20:58:00,2025-05,699,18,Merchant_18,Rides,bank_transfer,9.19,0.09,success
4359,2025-05-20 21:41:00,2025-05,356,10,Merchant_10,Grocery,wallet_balance,4.34,0.04,success
4444,2025-05-20 21:51:00,2025-05,438,22,Merchant_22,Pharmacy,bank_transfer,10.79,0.11,success
4966,2025-05-20 22:00:00,2025-05,792,23,Merchant_23,Retail,bank_transfer,12.63,0.13,success
4946,2025-05-21 00:58:00,2025-05,784,24,Merchant_24,Grocery,bank_transfer,8.87,0.09,success
3914,2025-05-21 01:23:00,2025-05,25,2,Merchant_02,Grocery,wallet_balance,12.77,0.51,success
4805,2025-05-21 01:32:00,2025-05,693,5,Merchant_05,Grocery,credit_card,1.51,0.06,success
4488,2025-05-21 01:42:00,2025-05,462,14,Merchant_14,Retail,bank_transfer,13.65,0.14,success
4329,2025-05-21 01:46:00,2025-05,337,11,Merchant_11,Rides,bank_transfer,7.15,0.07,success
4170,2025-05-21 04:22:00,2025-05,216,3,Merchant_03,Retail,credit_card,43.82,0.44,success
3965,2025-05-21 04:55:00,2025-05,67,9,Merchant_09,FastFood,debit_card,5.09,0.05,success
3905,2025-05-21 04:59:00,2025-05,23,10,Merchant_10,Grocery,wallet_balance,0.85,0.01,success
4840,2025-05-21 05:00:00,2025-05,706,2,Merchant_02,Grocery,wallet_balance,21.0,0.21,success
4616,2025-05-21 05:08:00,2025-05,548,14,Merchant_14,Retail,debit_card,29.8,0.3,success
4598,2025-05-21 07:32:00,2025-05,533,3,Merchant_03,Retail,credit_card,43.29,0.43,success
4066,2025-05-21 07:33:00,2025-05,149,7,Merchant_07,Rides,debit_card,2.84,0.03,success
4923,2025-05-21 08:10:00,2025-05,769,6,Merchant_06,FastFood,wallet_balance,1.92,0.02,success
4019,2025-05-21 08:27:00,2025-05,112,8,Merchant_08,Grocery,wallet_balance,14.85,0.15,success
4764,2025-05-21 08:39:00,2025-05,655,23,Merchant_23,Retail,debit_card,13.07,0.13,success
4858,2025-05-21 09:56:00,2025-05,721,25,Merchant_25,Rides,wallet_balance,1.86,0.02,success
4174,2025-05-21 10:21:00,2025-05,218,13,Merchant_13,Pharmacy,debit_card,8.59,0.09,success
4072,2025-05-21 10:32:00,2025-05,151,16,Merchant_16,Grocery,wallet_balance,5.22,0.05,success
4360,2025-05-21 10:55:00,2025-05,356,20,Merchant_20,Rides,wallet_balance,2.43,0.02,success
4762,2025-05-21 10:56:00,2025-05,653,17,Merchant_17,FastFood,debit_card,2.57,0.03,success
4850,2025-05-21 11:17:00,2025-05,710,6,Merchant_06,FastFood,credit_card,2.95,0.12,success
4881,2025-05-21 11:24:00,2025-05,736,13,Merchant_13,Pharmacy,credit_card,25.37,0.25,success
4439,2025-05-21 13:00:00,2025-05,426,18,Merchant_18,Rides,wallet_balance,2.87,0.03,success
4948,2025-05-21 14:58:00,2025-05,784,2,Merchant_02,Grocery,credit_card,9.84,0.1,success
4062,2025-05-21 16:29:00,2025-05,149,1,Merchant_01,Pharmacy,debit_card,36.08,0.36,success
4239,2025-05-21 16:41:00,2025-05,260,22,Merchant_22,Pharmacy,wallet_balance,30.16,0.3,success
4612,2025-05-21 16:43:00,2025-05,545,17,Merchant_17,FastFood,wallet_balance,4.55,0.18,success
4481,2025-05-21 18:10:00,2025-05,458,13,Merchant_13,Pharmacy,credit_card,23.34,0.23,success
4802,2025-05-21 19:29:00,2025-05,690,8,Merchant_08,Grocery,wallet_balance,8.27,0.08,success
3894,2025-05-21 21:41:00,2025-05,5,14,Merchant_14,Retail,wallet_balance,3.13,0.03,success
3898,2025-05-21 22:52:00,2025-05,17,8,Merchant_08,Grocery,credit_card,20.22,0.81,success
4379,2025-05-21 23:22:00,2025-05,368,6,Merchant_06,FastFood,wallet_balance,4.99,0.05,success
4061,2025-05-22 00:39:00,2025-05,148,10,Merchant_10,Grocery,wallet_balance,10.52,0.11,success
4890,2025-05-22 01:42:00,2025-05,743,25,Merchant_25,Rides,wallet_balance,2.28,0.02,success
4168,2025-05-22 02:01:00,2025-05,216,19,Merchant_19,Grocery,credit_card,39.65,1.59,success
3936,2025-05-22 04:41:00,2025-05,41,10,Merchant_10,Grocery,wallet_balance,4.14,0.04,success
4703,2025-05-22 05:34:00,2025-05,615,17,Merchant_17,FastFood,debit_card,1.77,0.02,success
4365,2025-05-22 05:48:00,2025-05,361,22,Merchant_22,Pharmacy,debit_card,21.51,0.22,success
